person_id,frame_idx,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,pred_LightGBM,pred_SVR,pred_SVR_lt100,pred_lightgbm_best_fold,pred_light_lt100,pred_light_NB,weight_gt
franciska_a,145,53276,43383,230520,127337,121853,59419,57646,47083,45717,26654,75.8,86.1,76.1,94.9,76.1,69.7,79
franciska_a,146,53257,43354,230596,127204,122106,59471,57578,46990,45807,26510,75.8,86.1,76.1,94.9,76.1,69.7,79
franciska_a,147,53354,43393,230672,127216,121773,59535,57664,46924,45717,26488,75.8,86.0,76.0,94.9,76.1,69.7,79
franciska_a,148,53334,43364,230623,127128,121795,59461,57621,47428,45790,26538,75.8,86.1,76.2,94.9,76.1,69.7,79
franciska_a,149,53315,43218,230602,127190,122092,59475,57629,47279,45790,26696,75.8,86.2,76.2,94.9,76.1,69.7,79
franciska_a,150,53343,43113,230652,127181,122328,59459,57569,47996,45790,26790,75.8,86.6,76.6,94.9,76.1,69.7,79
franciska_a,151,53306,43075,230645,127137,122847,59482,57560,47912,45844,26761,75.8,86.7,76.7,78.3,76.1,69.7,79
franciska_a,152,53393,43230,230492,127087,122861,59532,57621,48099,45826,26783,75.8,86.9,76.8,78.3,76.1,69.7,79
franciska_a,153,53393,43393,230519,127113,123913,59729,57745,47521,45817,26782,75.8,87.3,77.0,77.6,75.5,69.8,79
franciska_a,154,53373,43257,230485,127349,123030,59708,57814,48211,45871,26811,75.8,87.2,77.0,78.3,76.2,69.8,79
franciska_a,155,53354,43238,230659,127287,123150,59599,57728,48482,45880,26761,75.8,87.3,77.1,77.6,76.2,69.8,79
franciska_a,156,53325,43226,230814,127558,121893,59561,57664,48417,45871,26733,75.8,86.7,76.6,94.9,76.2,69.7,79
franciska_a,157,53344,43448,230940,127567,121649,59568,57720,47522,45908,26748,75.8,86.4,76.3,94.5,76.2,69.7,79
franciska_a,158,53382,43555,230899,127726,121209,59812,57883,47204,45872,26784,75.8,86.3,76.0,94.5,76.3,69.7,79
franciska_a,159,53353,43593,230800,127752,122248,59841,57939,47446,46025,26784,75.8,86.9,76.5,94.9,76.2,69.7,79
